"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Holly Newhouse","","Verified Purchase","Color: Black | Style: Portal","B07XPDYRRJ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 23, 2020","United States","It looks great I love the slim design but I have been having problems with the picture freezing, audio freezing and calls not connecting or taking WAY too long to connect or not at all...I know that it's the particular one I received because my 1st generation works perfectly! Hopefully not all the new generations will have these problems. Hopefully not all the new ones are lemons like mine! I wish it worked properly I was going to give it as a gift...Glad I tried it out first!","","It looks great but having problems with portal function","","https://www.amazon.com/gp/profile/amzn1.account.AFDDVEWZR7EAZB2MBZWZK3NCU45Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=35&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R2A0TXQ6NALVQF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Shane O. Laake","VINE VOICE","","Color: Black | Style: Portal Plus","B07HFWG8S4","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07HFWG8S4/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 26, 2018","United States","I have a ton of Alexa devices, so I'm largely using this as a video phone. In this regard, it's amazing. The screen is gorgeous, the microphones work great, and the camera tracks your movement. It's like a simplified enterprise teleconferencing setup for the home! Setup was refreshingly simple. It lacks a ton of features, and for now it's pretty much dependent on Facebook Messenger for calls, but Facebook being what it is, that's not exactly proprietary. The camera tracking your motion really makes this a device you can put on a table or counter and engage in conversation as you naturally walk around. That's the real benefit vs using a phone, laptop, or tablet--your hands are free. It's so much more natural, and it is a real blessing for families that are separated, especially those around the world. My sister in-law was able to connect with family in Brazil, and it felt so much more natural than traditional WhatsAp or Facebook calls on a phone. As a ""smart device"", it's a bit raw. The speakers are solid, as is the screen, but the Alexa implementation is incomplete vs Amazon devices. I'd suggest this for someone who doesn't have Alexa, or at least doesn't have it in the area near this device. If you're cross shopping this with an Echo Show, get the Echo Show. It's a bit more thought out. If you're looking for a great video phone setup, there's nothing better.","","The video phone we've been looking for","4","https://www.amazon.com/gp/profile/amzn1.account.AECTQQX663PTF5UQ2RA5TUL3BXVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=97&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R9FPZ3OHSUU91/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","michelle larney","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 21, 2020","United States","I love Facebook Portal! When my son and daughter in law and my twin grand daughters moved to Florida, I was so devastated. I didn't know how long it would be till I would see them because of the pandemic. Thanks to portal, I get to enjoy time with them, just like they were sitting in the room with me! My granddaughters wake up from their naps and want to talk to Nana. So, nothing replaces actually being there, but portal comes real close!!!","","Next Best Thing to Being There!","","https://www.amazon.com/gp/profile/amzn1.account.AFSKU5G3NR6QUZTABCZ6IYFIGS2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=28&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/RP8JPK3B5OEOG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Joe DeMello","","","Color: Black | Style: Portal Plus","B07HFWG8S4","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07HFWG8S4/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","October 18, 2019","United States","Looks nice. Big icons. Does not update portal software. Does not integrate WhatsApp. Installed apps at limited. Cannot install new apps. I","","WhatsApp and automatic update do not work","1","https://www.amazon.com/gp/profile/amzn1.account.AFVYNL2UD5SFMPTNRQDGHJR7UPKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=85&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R3FDUB43YG0SM3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Nostromo","","Verified Purchase","Color: White | Style: Portal Plus","B07HG2LSM9","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07HG2LSM9/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","February 13, 2021","United States","This Portal+ replaced our Echo Show on the kitchen counter. It’s automatically zooming in and out and following camera is its best feature. It even has Alexa built-in so we can still say “Alexa, show me the front door”. All our family video or voice calls us from any of their mobile phones and tablets. The apps allows us browsing, streaming music, streaming movies, etc. It even have a Story Time feature for your viewers. The sound from its good sized speakers is excellent. The beautiful screen can easily switch from portrait to landscape and back. It also replaced our digital picture frame. Our favorite time is breakfast at the dining nook by the kitchen and saying “Hey Portal, call <name>“, add <call> other family members, and enjoy a morning group video call. Then after our morning call, say “Alexa, play <iHeart radio>”. This is the best gadget in our house.","","The best gadget in our house! With Alexa built-in","1","https://www.amazon.com/gp/profile/amzn1.account.AH7BGRGW7ZXOQI5TN5WOQ73GGJFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=15&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R2O8TFBQ02OTA8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Melissa","","Verified Purchase","Color: White | Style: Portal","B07XPS5W3L","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPS5W3L/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 02, 2020","United States","This device allows me to virtually babysit my niece in another state. She is 3 years old and mesmerized by the augmented reality features. I love that the camera follows her when she runs around. The lighting support is unbelievable; no one ever looks anything less than stellar. Requests: 1. At least a little battery life, so that I can carry the device between rooms occasionally without hanging up the call. 2. An even-wider-angle lense with even higher quality. 3. More maneuverability of the camera. 4. Simplistic interactive games for playing with children.","","Gamechanger for COVID isolation","1","https://www.amazon.com/gp/profile/amzn1.account.AEV6XBY4BUV5VYKBY5GUJXDD6IBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=52&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R1YJ7633FQPZJQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Monica Oakcrum","","Verified Purchase","Color: Black | Style: Portal Plus","B07HFWG8S4","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07HFWG8S4/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","January 01, 2019","United States","There were too many software bugs and it was unstable. We returned it. Would not purchase another. Very disappointed","","Software miss","31","https://www.amazon.com/gp/profile/amzn1.account.AGREA6EDVENK2MUOKDTAZXFEV7OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=97&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R2F2U1WMFP6EJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Joe","","Verified Purchase","Color: Black | Style: Portal","B07XPDYRRJ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","March 14, 2021","United States","This thing is garbage. It has less computing power than a calculator. Freezes, lags, shuts off. Can't even handle pandora.","","Don't buy it","","https://www.amazon.com/gp/profile/amzn1.account.AGUFHM32L2KN5PU4FM6S655BDYDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=10&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R14FJML1MJXE86/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","A. Thomas","","Verified Purchase","Color: Black | Style: Portal","B07XPDYRRJ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 12, 2019","United States","Purchased this for our mom, in the nursing home. She loves it. I got it started for her and she is able to video chat with people that I have loaded on it from Facebook messenger. It is easier for her to use then her cell phone. She is able to see who she is talking to, which helps her dementia. I would highly recommend this product for anyone with a loved one far away. Wonderful way to stay connected or if you are sick and don't want to be around anyone.","","Best gift ever","1","https://www.amazon.com/gp/profile/amzn1.account.AGKYIZ27B4H7ZBEODEXQMG4XDYFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=79&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R34OZAPYTBTWRY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","John C. Lapinel","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","February 20, 2020","United States","The video calling works well- better call quality than Hangouts, almost as good as Apple. You can set people as favorites so you don’t have to scroll to your friends list when you want to call. Unfortunately, usage is really hampered by the need to switch input away from what you are watching to make or receive a call, a clunky process on most TV’s. Alternatively, you could use the device as your primary player but that is not a good option for all but a few people. Really sub par as a media player- has Facebook watch (bad, not a lot of variety) Amazon Prime (good) and Spotify (ok, I guess). There are other video apps but they are not even worth mentioning. To be worth using as a media player it needs to catch up others- Hulu, Netflix, and Disney + at a minimum. Either that, or video pass-through would do it.","","Good video calling, terrible media player (more important than you’d think)","1","https://www.amazon.com/gp/profile/amzn1.account.AGWADZW4XNOEBWVJNHJMZJC3425Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=58&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R391TJ2GXQS444/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","R. Hunter Gough","","","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","November 05, 2020","United States","I've been using Skype to call my parents who live 800 miles away for years, and I kept wishing there was a simple ""webcam with built-in Skype"" that I could just connect to my TV, rather than trying to crowd my family around my computer to talk. So when the Portal TV came out I got one for myself and one for my parents as soon as I could. It was fairly easy to setup both for me and for my parents (with a little help from me over the phone). Once or twice per call the AI camera focus will randomly wander off and highlight an empty corner of the room, but otherwise the video and audio quality are good. The voice navigation is great; I can turn it on, make a video call, hang up at the end of the call, and turn it off all with voice commands without touching the remote. It also plays Netflix and Amazon Video and some other things, but those don't support voice commands, so we just stick with using our PS4 for those like we did before we got the Portal TV. Facebook recently added Zoom support to every Portal EXCEPT the Portal TV, which is frustrating; maybe Zoom is working on their own set-top camera and didn't want Portal TV to compete. It would also be nice to be able to use Skype or Hangouts on the Portal TV, but obviously Facebook wants to keep everything within their own ecosystem and support their competition as little as possible. Another minor annoyance is that the remote has an accelerometer that's not used for anything, but if you nudge the remote (or nudge a table that the remote is sitting on) then it'll wake up the Portal TV. Although my parents and I call each other directly from one Portal TV to another, it can call anything that can run Facebook Messenger video, so you can also use it to video chat with someone via their phone, or computer with webcam, or non-TV Facebook Portal device. It also has a black plastic shutter that you can slide over the camera to make extra sure that Facebook isn't randomly spying on your living room while you're not using it, if that's a concern you have. So far there's still zero competition in the ""webcam with built-in video chat that you just connect to your TV"" market, so if you want to be able to video call people from your TV and don't mind being tied to only being able to make video calls via Facebook Messenger, then this is the device for you.","","good at what it does, but doesn't do a lot","2","https://www.amazon.com/gp/profile/amzn1.account.AFR5GX6DLHNSEJJTLHJMCWQL5ADQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=34&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R2OJW1YCKHWU6V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Ry","","","Color: Black | Style: Portal Plus","B07HFWG8S4","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07HFWG8S4/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","May 19, 2019","United States","Have owned 2 pluses since they came out (one for grandparents in NY, one for us in LA) and since got 2 more for other family. So great for everyone to see the grand baby","","Great for distant family","1","https://www.amazon.com/gp/profile/amzn1.account.AGM7E6HIME6GEZU4HQ4XHNQ6UXRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=90&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R14LCWMYMPVC3S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Nette","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 31, 2021","United States","I like it wish it had yube tube","","Netflix app does not work with my LG TV it say something about color then stop","","https://www.amazon.com/gp/profile/amzn1.account.AE56K3DOWLAO2JFEZLQGKGI6IC3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=17&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R1JE2M9EMAQW3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Bichon Mom","TOP 100 REVIEWER | VINE VOICE","","Color: Black | Style: Portal","B07XPDYRRJ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 04, 2019","United States","Short Summary: Get this if you want an easy and excellent video calling experience with FB Messenger contacts Detailed Review: Portal from Facebook. Smart Video Calling with Alexa Built-in – 10” Screen makes video calling an easy and satisfying experience for individuals who enjoy talking with their Facebook friends. The Portal design has made privacy a priority. The calls are encrypted and voice interactions can be reviewed and deleted or the storage can be turned off completely. There is also a button that visibly blocks the camera lens. If one desires even more privacy, both camera and microphone can be disabled by sliding a switch. A red light appears to indicate that they are turned off. I have been using various video calling equipment and apps for almost 15 years and the Portal is the best yet and definitely the easiest to use. After plugging in the Portal, one only has to log in to their FB account and their messenger contact list immediately appears. A green circle indicates which of the contacts is currently active. The person called by the Portal only needs to have a messenger app on any device in order to receive the call. The picture that one sees on the Portal will depend on the quality of that person’s device camera. Video calling with someone who also has a Portal or has Messenger installed on a device with a high end camera, like the Pixel 4 or iphone 11 is definitely optimal. The Portal makes it easy to do group calls too. There are fun effects that one can use during the call or in the photo booth which can capture both still photos and videos that can easily be sent to friends. The clarity and color of the transmission are spot on but the biggest advance is the ability of the camera to follow someone as they move about a room. One can also select an individual to spotlight which is nice, especially when there are several people in the room. The capacity of the camera to pan and zoom as needed is so impressive and makes video calls feel more like an actual visit. The Portal even automatically adjusts the volume as one moves farther or closer to the device. The sound quality is excellent and the calls are crystal clear without someone having to ask for things to be repeated. Alexa is built into the Portal and is designed so that one doesn’t have to go through the ‘hey Portal’ wake up but instead can just say ‘Alexa’. This is a handy way to control smart home devices or use various Alexa skills. I was happy to see a quick response when I asked Alexa to stream my Wyze video cameras. It’s easy to link the Portal to an Amazon account. There are also other built in apps and website icons including YouTube, Google search, Facebook and numerous news outlets and popular apps and sites. A WhatsApp can also be linked in settings. The ten inch Portal is designed to look like a solid and attractive picture frame that can be used in either landscape or portrait mode. The 4.75” stand gives it a firm footing in either orientation. It doesn’t appear that the Portal is designed to compete with either the Amazon Echo or the Google Hub. Each device has its own unique features and abilities. The Portal by Facebook will be best appreciated by those who use FB Messenger and/or WhatsApp as their primary social media source. For users of those apps, the Portal is an excellent choice for high quality video calls. Giving a Portal as a gift to a family member who is not technically proficient but would like to have the ability to easily have a virtual visit with friends and family is a wonderful choice. Portal from Facebook is easy to use, has privacy settings to minimize concerns and makes video calling a five star experience. Everything else about it is just a bonus.","","Excellent design for FB Messenger users","3","https://www.amazon.com/gp/profile/amzn1.account.AHH53Q3XLBEEPK36DLJ5UDEVZM5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=84&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/REWWYJR07IRGU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Haidar Thamer","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","February 18, 2020","United States","Nice","","Nice","","https://www.amazon.com/gp/profile/amzn1.account.AGSOSGK3RLY2KQEPNZXY6PZ6USCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=59&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R1AEOQF9UAW0U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Amazon Customer","","Verified Purchase","Color: Black | Style: Portal","B07XPDYRRJ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 14, 2021","United States","Super portal,great touch screen,crystal clear video,very nice sound quality","","Amazing","","https://www.amazon.com/gp/profile/amzn1.account.AHRN2CCNU2SV2K4MNGETAADSMAWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R9A0TLLES5E0A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","servozoom","","Verified Purchase","Color: White | Style: Portal Plus","B07HG2LSM9","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07HG2LSM9/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 13, 2020","United States","I can finally see my parents during covid, have tried tablets and smartphones with them, the problem is they can't keep their hands off the screen, which is essentially one big button. This unit, the portal plus has very good and loud enough sound for seniors. Camera auto tracks the subject speaking flawlessly. Microphone picks up very good for over 10 ft from speaker. Mount this on top of a rolling stand, or a robot, and you have a true winner. Should be utilized in every hospital and nursing home period never been so pleased with a purchase. Not many instructions were included, or required for me to set it up, and for my elderly parents to use.","","Great to connect your family during covid","3","https://www.amazon.com/gp/profile/amzn1.account.AFB3LFXJF2YJLQPF22OF3NEFRKXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=30&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/RQV9ENQCO5BCK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Landon B.","","Verified Purchase","Color: Black | Style: Portal","B07XPDYRRJ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","March 05, 2020","United States","Read more about product before purchasing. Is not compatible with any other device or app. HAVE to use either Facebook messenger or WhatsApp. While google home allows you to download other apps in order to connect.","","Go with Google Home ...","2","https://www.amazon.com/gp/profile/amzn1.account.AHXXCYSTJZ2BQAWGDSX4WPYICLSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=56&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R3LDOU0S8WZ8FP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
"B07XPDYRRJ","Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black","4.6","1024","Amazon Customer","","Verified Purchase","Color: Black | Style: Portal TV","B07XPLJ9TZ","https://www.amazon.com/Facebook-Portal-Calling-Screen-Display/product-reviews/B07XPLJ9TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","March 09, 2020","United States","This works great to talk to grandparents in another state. Sometimes audio is not synced or has echo and the tracking does not zoom and accurately as I anticipated. Additionally the video is not as clear as HDMI quality. A little fuzzy like 80s tv 🤣. Despite the criticisms , the tool is great to have on the tv with a larger picture. It has afforded grandparents to see crawling and other important milestones.","","Not perfect but worth the expense","","https://www.amazon.com/gp/profile/amzn1.account.AHPLMAPT4V3CCB42DJBIE4JPKXIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07XPDYRRJ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=55&filterByStar=all_stars&sortBy=recent&reviewerType=all_reviews","Facebook","https://www.amazon.com/gp/customer-reviews/R2F54P08NIANVA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07XPDYRRJ","B07XPDYRRJ"
